  id   | runid |                                                                          fov                                                                          |           target            
 75163 | 82729 | ((208.833538451656,45.3790105937702),(205.836904317882,45.318715119727),(205.6411909647,48.1256258668624),(208.796555041078,48.1884948527072))        | Fermi_566658796_T3108
 75162 | 82729 | ((211.402536236232,45.4649988530721),(208.41277202659,45.4619652768913),(208.326504653888,48.2560054637555),(211.475551537118,48.2597492797162))      | Fermi_566658796_T3108
 75164 | 82730 | ((213.886881756949,45.1532923922314),(210.917344207232,45.2480686494248),(211.029387244107,48.0385120852194),(214.153239123544,47.9381286000113))     | Fermi_566658796_T3108
 75165 | 82730 | ((211.402289186034,45.4647058414249),(208.412937718275,45.4617120213565),(208.327116876962,48.2559141385162),(211.475759958848,48.2594297184459))     | Fermi_566658796_T3108
 75166 | 82730 | ((208.833121938576,45.3789854400305),(205.83649423807,45.3187856967326),(205.641054388077,48.1257487563234),(208.796221362291,48.188485420177))       | Fermi_566658796_T3108
 75167 | 82721 | ((212.06745180394,42.8116154081198),(209.213034258008,42.9001219124936),(209.314311644139,45.6907236339326),(212.305437792019,45.5973762971086))      | Fermi_566658796_T3057
 75171 | 82732 | ((216.242677717196,47.4827041667184),(213.144201380255,47.5849003932325),(213.270288132074,50.3747846524731),(216.543915511805,50.2664806878392))     | Fermi_566658796_T3157
 75172 | 82732 | ((213.651385903293,47.80403192086),(210.530017063817,47.8025755637681),(210.43517273997,50.5969168930019),(213.738315851326,50.5987483664815))        | Fermi_566658796_T3157
 75168 | 82731 | ((213.65183342437,47.8045981839421),(210.530409998468,47.8029575935499),(210.435901665841,50.5972103508021),(213.738917874662,50.5990364187556))      | Fermi_566658796_T3157
 75169 | 82731 | ((216.242890725389,47.4814879837737),(213.144522398867,47.5838311240458),(213.270820104662,50.3736714379268),(216.544365075331,50.265251162344))      | Fermi_566658796_T3157
 75173 | 82732 | ((210.970634548002,47.7194967891979),(207.842189559453,47.6554174171874),(207.620181648889,50.4624723320023),(210.929630069976,50.5298479565931))     | Fermi_566658796_T3157
 75170 | 82731 | ((210.971566340896,47.7199218463109),(207.842315438131,47.6557043713628),(207.620413840797,50.4623316085421),(210.930613426838,50.5300112561565))     | Fermi_566658796_T3157
 75174 | 82730 | ((211.402390798048,45.4647742266568),(208.412990162195,45.4617161715595),(208.326849317639,48.2558691147642),(211.475787997612,48.259430704921))      | Fermi_566658796_T3108
 75176 | 82729 | ((208.833681093265,45.3790315390409),(205.836657979123,45.3187182119984),(205.640759815641,48.1256756731326),(208.796428753055,48.1885781375816))     | Fermi_566658796_T3108
 75177 | 82733 | ((216.243089503874,47.4842278560479),(213.144542663967,47.586320740763),(213.270299433047,50.3761455418344),(216.544077215261,50.267988270098))       | Fermi_566658796_T3157
 75175 | 82727 | ((213.886048392453,45.1487336130603),(210.916830283363,45.2437649886237),(211.029419750333,48.0342552094574),(214.152932813547,47.9335728657074))     | Fermi_566658796_T3108
 75178 | 82733 | ((213.65152108564,47.8039344072559),(210.530059570435,47.8025547489147),(210.435318274011,50.596864587669),(213.738666514691,50.5986016001525))       | Fermi_566658796_T3157
 75179 | 82733 | ((210.970188854425,47.719625649314),(207.84153141514,47.655623988473),(207.620466676812,50.4624786915262),(210.929663963451,50.5299433389413))        | Fermi_566658796_T3157
 75180 | 82734 | ((213.651407383313,47.8036668177308),(210.530304272947,47.8023586651258),(210.435654161733,50.5967669444448),(213.738893943923,50.5984304443221))     | Fermi_566658796_T3157
 75183 | 82735 | ((216.24370617308,47.4874420424324),(213.145006795107,47.5892987109029),(213.270416187691,50.3792061768425),(216.544254136536,50.271267917901))       | Fermi_566658796_T3157
 75186 | 82736 | ((216.613468896963,43.1267667602538),(213.741114737457,43.1226482913772),(213.662906221548,45.917002163572),(216.676202102084,45.9214966533533))      | Fermi_566658796_T3058
 75181 | 82734 | ((216.2433946917,47.4858717812777),(213.144788326992,47.5878761780944),(213.270415088934,50.3777328620401),(216.544175024032,50.2696590322418))       | Fermi_566658796_T3157
 75184 | 82735 | ((213.651621855538,47.8034426618357),(210.530475099593,47.8021793377422),(210.435777320461,50.5965535272052),(213.738875578674,50.5982522785023))     | Fermi_566658796_T3157
 75187 | 82736 | ((214.146849827745,43.0389731582224),(211.266249005471,42.9827676732427),(211.091483086158,45.7901427930294),(214.112984327968,45.8485988451124))     | Fermi_566658796_T3058
 75192 | 82734 | ((213.651825814488,47.8037879497102),(210.530310650378,47.8023845609089),(210.435467018071,50.5967061364925),(213.738819523195,50.5984539589523))     | Fermi_566658796_T3157
 75182 | 82734 | ((210.969698087059,47.7195867692135),(207.840872702169,47.6557150974663),(207.619663464514,50.4628510091776),(210.929453940067,50.5299907353689))     | Fermi_566658796_T3157
 75185 | 82735 | ((210.969200288342,47.719582519402),(207.840216051372,47.6558244788897),(207.619551279037,50.4628346055765),(210.929073401532,50.5299076090373))      | Fermi_566658796_T3157
 75188 | 82736 | ((219.002382969705,42.8145057239583),(216.147333878205,42.9039190973908),(216.249758703037,45.6946609247316),(219.241333109443,45.6001153264319))     | Fermi_566658796_T3058
 75193 | 82733 | ((216.243052432159,47.4842365457096),(213.144544881596,47.5863272503706),(213.27035568117,50.3761819679506),(216.544064416893,50.268020722566))       | Fermi_566658796_T3157
 75194 | 82732 | ((210.970340875304,47.7193323994895),(207.841447963026,47.6555564207064),(207.620577020589,50.4630270192501),(210.929895598986,50.5297815334284))     | Fermi_566658796_T3157
 75189 | 82737 | ((219.002021758497,42.8157468602536),(216.146998729968,42.9050478245105),(216.249197188882,45.6958167540064),(219.240777680295,45.601384709426))      | Fermi_566658796_T3058
 75195 | 82738 | ((216.612671923771,43.1259506828236),(213.74074912319,43.1219679541457),(213.662847554012,45.9164476694497),(216.675637575519,45.9208818778276))      | Fermi_566658796_T3058
 75190 | 82737 | ((216.612726501633,43.1262576831701),(213.740502202234,43.1222610036178),(213.662594921105,45.916672576443),(216.675501915317,45.9211162340093))      | Fermi_566658796_T3058
 75196 | 82738 | ((219.002414652518,42.8173123724249),(216.147190503345,42.9064577889539),(216.249034755852,45.6971400574198),(219.240897601107,45.6029150559043))     | Fermi_566658796_T3058
 75191 | 82737 | ((214.145546526773,43.0384037500243),(211.265189662126,42.982491064091),(211.091260593832,45.7904754199383),(214.112308029116,45.8484304261456))      | Fermi_566658796_T3058
 75197 | 82738 | ((214.145107377042,43.0383512435444),(211.264852945951,42.9824906793744),(211.091006776852,45.7902917441387),(214.111758437846,45.8481460097774))     | Fermi_566658796_T3058
 75198 | 82739 | ((219.002611449072,42.8187636290675),(216.147453015443,42.9078173355987),(216.249324928375,45.6986216019561),(219.241026868421,45.6044507187752))     | Fermi_566658796_T3058
 75201 | 82740 | ((216.613242262411,43.1253760339065),(213.741191021203,43.1213258803413),(213.663258409326,45.9159540077403),(216.676156596352,45.9203133389065))     | Fermi_566658796_T3058
 75203 | 82741 | ((221.116918449585,45.1493999035638),(218.14741778514,45.2450295859748),(218.260920300921,48.0358790674096),(221.384949781741,47.9346988806927))      | Fermi_566658796_T3109
 75207 | 82742 | ((221.11697480298,45.1507446715043),(218.147510900884,45.2463935929341),(218.260656314108,48.0371122622141),(221.384759278036,47.935995772072))       | Fermi_566658796_T3109
 75208 | 82742 | ((218.632642768952,45.4647095106288),(215.643332665035,45.4623255931182),(215.558117480141,48.2566223855516),(218.707081683147,48.2595588000867))     | Fermi_566658796_T3109
 75199 | 82739 | ((216.613102298458,43.1256815074835),(213.740913851223,43.1216153329999),(213.662874057854,45.9161200175958),(216.676015568029,45.920522172154))      | Fermi_566658796_T3058
 75202 | 82740 | ((219.003112278145,42.8202009754682),(216.147865372821,42.9091222098869),(216.24942619819,45.6999864977525),(219.241345580245,45.605952239405))       | Fermi_566658796_T3058
 75204 | 82741 | ((218.632727152277,45.4648670009779),(215.643461139032,45.4624518978825),(215.558081526775,48.256725726465),(218.706982388838,48.2597531975933))      | Fermi_566658796_T3109
 75209 | 82743 | ((221.117334257458,45.1521982244352),(218.147828867046,45.2476589862876),(218.260784722393,48.0383909598401),(221.384927194386,47.9374265364468))     | Fermi_566658796_T3109
 75210 | 82742 | ((216.064328601728,45.3792605940913),(213.06692223894,45.3197460669407),(212.873027918866,48.1268544955617),(216.028500646515,48.189183773861))       | Fermi_566658796_T3109
 75200 | 82739 | ((214.144638808306,43.0383152740493),(211.264048239642,42.9823925595447),(211.090518100187,45.7898653152348),(214.111556756567,45.8481609357081))     | Fermi_566658796_T3058
 75205 | 82740 | ((214.14419248901,43.0381859206765),(211.263926308499,42.9824035340272),(211.090530907893,45.7901888904302),(214.111358484645,45.8482584650035))      | Fermi_566658796_T3058
 75211 | 82743 | ((218.632753004382,45.4646086092534),(215.64342191924,45.4622983019828),(215.558396425648,48.2565602398315),(218.70754722414,48.2593817707972))       | Fermi_566658796_T3109
 75212 | 82743 | ((216.063890902529,45.3794546735262),(213.066428038287,45.3199282361606),(212.872412284679,48.126911815958),(216.028538408043,48.1892797458362))      | Fermi_566658796_T3109
 75213 | 82744 | ((218.632640678698,45.4645514585125),(215.643403156939,45.4622859767779),(215.558452998006,48.2565446176917),(218.707530238956,48.259312937337))      | Fermi_566658796_T3109
 75206 | 82741 | ((216.064797946816,45.379283342334),(213.067390697515,45.3196545301529),(212.872609084348,48.1267976256414),(216.029004178125,48.1891732706669))      | Fermi_566658796_T3109
 75214 | 82744 | ((221.11751262556,45.1536827412049),(218.147953169117,45.2490836830481),(218.260672009,48.039774447242),(221.384861093535,47.9389200441971))          | Fermi_566658796_T3109
 75215 | 82744 | ((216.063349302014,45.3795488570215),(213.065906698162,45.3201726983221),(212.872010131256,48.1271847041241),(216.028165708142,48.1893969904904))     | Fermi_566658796_T3109
 75216 | 82738 | ((219.002319660727,42.8172924634909),(216.147186472326,42.9064675951392),(216.249190196818,45.6972234881734),(219.24088462459,45.6029479289458))      | Fermi_566658796_T3058
 75218 | 82738 | ((214.145266552952,43.0385720452257),(211.26477928926,42.9824774502949),(211.09032466587,45.7896884211994),(214.111794633884,45.8481529123212))       | Fermi_566658796_T3058
 75219 | 82745 | ((221.117544222451,45.1551541497015),(218.147853355261,45.2504578624293),(218.260344975711,48.0411612793313),(221.384649071981,47.9403990705802))     | Fermi_566658796_T3109
 75220 | 82745 | ((218.632419080301,45.4643933662899),(215.643290042734,45.4621095331316),(215.558276568536,48.256466952627),(218.706975511904,48.2593464911523))      | Fermi_566658796_T3109
 75221 | 82745 | ((216.062828256916,45.3798387435117),(213.06544131019,45.3202467682672),(212.871747435935,48.1265197187642),(216.027803566261,48.189483905764))       | Fermi_566658796_T3109
 75217 | 82737 | ((216.612714184502,43.126272414678),(213.740655660674,43.1221229654385),(213.662657308741,45.9166696136293),(216.675661925737,45.9210806247723))      | Fermi_566658796_T3058
 75222 | 82746 | ((217.403771041239,40.5002919373604),(214.649511921941,40.582340838408),(214.739570109277,43.3732434518526),(217.614861170592,43.2871403999305))      | Fermi_566658796_T3005
 75223 | 82747 | ((217.403715625582,40.5019388342023),(214.649269651425,40.583860153986),(214.739147348498,43.3747968191006),(217.614555288246,43.2888458931658))      | Fermi_566658796_T3005
 75224 | 82747 | ((215.095850586915,40.7815451420572),(212.327126989457,40.7771698210995),(212.256344675471,43.5717320396834),(215.150001701364,43.5765182628429))     | Fermi_566658796_T3005
 75225 | 82746 | ((215.096180736759,40.7822732513988),(212.327576311206,40.7777753750965),(212.256474567512,43.5723101089477),(215.150062173753,43.5772748159604))     | Fermi_566658796_T3005
 75226 | 82746 | ((212.712202395143,40.6964196148623),(209.93493752523,40.6451395124812),(209.782610393762,43.4539206851078),(212.682278623458,43.5067683076699))      | Fermi_566658796_T3005
 75227 | 82747 | ((212.711686420571,40.6964107422402),(209.934365550304,40.6444596804833),(209.780685892411,43.4514815246658),(212.681401813712,43.5063577922425))     | Fermi_566658796_T3005
 75228 | 82738 | ((219.002319660727,42.8172924634909),(216.147186472326,42.9064675951392),(216.249190196818,45.6972234881734),(219.24088462459,45.6029479289458))      | Fermi_566658796_T3058
 75229 | 82748 | ((217.403973967797,40.5037376145938),(214.649421702633,40.5855206326051),(214.739081105715,43.3764851480297),(217.614580313115,43.2906819842798))     | Fermi_566658796_T3005
 75230 | 82748 | ((212.711049740251,40.6961921033981),(209.933711898807,40.6445047558904),(209.780421736889,43.4516117408233),(212.680977973035,43.5062036838559))     | Fermi_566658796_T3005
 75231 | 82748 | ((215.095734141616,40.7809954039257),(212.327007667774,40.7765377488479),(212.256434677458,43.5712351118015),(215.150206814446,43.5759593809444))     | Fermi_566658796_T3005
 75232 | 82743 | ((221.117377680015,45.1521849930352),(218.147842129324,45.2477022945043),(218.260753698689,48.0383987313604),(221.38493002236,47.9374255916784))      | Fermi_566658796_T3109
 75233 | 82741 | ((218.632606465743,45.4648310000002),(215.643270587864,45.4625173962403),(215.558243207861,48.256790011752),(218.707376278463,48.2595931698769))      | Fermi_566658796_T3109
 75234 | 82745 | ((216.062980050883,45.3796713813185),(213.065468673702,45.3201773976638),(212.870995162144,48.12736091494),(216.027430929359,48.1894870711418))       | Fermi_566658796_T3109
 75235 | 82749 | ((217.403928899146,40.5054297091483),(214.64927075255,40.5871068348981),(214.738704947406,43.3780853314211),(217.614389808591,43.2924151398632))      | Fermi_566658796_T3005
 75238 | 82750 | ((217.403918724513,40.5071342131152),(214.649230414662,40.5886850645491),(214.738415683257,43.3796915575186),(217.614153437779,43.2941244490132))     | Fermi_566658796_T3005
 75236 | 82749 | ((212.710483926189,40.6958861833258),(209.932538868484,40.6441574492146),(209.779176554367,43.4514513459953),(212.680347787571,43.5059906144675))     | Fermi_566658796_T3005
 75239 | 82750 | ((212.709382158507,40.6951907006166),(209.931421920321,40.6445970580109),(209.779386602507,43.4537340845349),(212.679510830183,43.5058443980965))     | Fermi_566658796_T3005
 75241 | 82751 | ((208.415626316156,40.7725966805682),(205.647374880179,40.7688801964919),(205.578291019191,43.5634599295711),(208.471740144652,43.5673048232199))     | Fermi_566658796_T3004
 75237 | 82749 | ((215.095475870647,40.7803769678269),(212.326705744496,40.7759859948499),(212.256163138918,43.5706258140526),(215.149851977766,43.5753932030223))     | Fermi_566658796_T3005
 75240 | 82750 | ((215.095169087771,40.7796544427384),(212.326594465206,40.7753225181106),(212.256165989007,43.5700898932376),(215.149406317835,43.5748646466143))     | Fermi_566658796_T3005
 75242 | 82751 | ((206.023297794724,40.6943206570855),(203.245732031658,40.6441961464272),(203.094944484682,43.4526951810823),(205.994667550148,43.5045292873506))     | Fermi_566658796_T3004
 75243 | 82751 | ((210.728338108864,40.5291482332479),(207.973418063028,40.6080703334122),(208.058496367066,43.3991309275734),(210.934749258934,43.316140365235))      | Fermi_566658796_T3004
 75244 | 82752 | ((208.415303979701,40.7716584647297),(205.64721143683,40.7680137412606),(205.578185819213,43.5626701637717),(208.471205993336,43.5665536685994))      | Fermi_566658796_T3004
 75245 | 82752 | ((210.728067224203,40.5307786644679),(207.973173877166,40.6097209204133),(208.057859513359,43.4007327682748),(210.934119968429,43.3178083760039))     | Fermi_566658796_T3004
